"ID","appointment","lgbq","depression2","anxiety2","lowses","fgen","struggle2","disability2","transfer2","stigma","extent_out","csi","age3","gender3","race5"
209,"tenuretrack",0,1,1,0,0,0,1,0,"2","none","anxiety","23-49","woman","white"
211,"tenured",0,0,1,0,0,0,0,0,"2","none","anxiety","23-49","man","white"
2110,"instructor",0,1,1,0,0,1,1,0,NA,"none","anxiety",NA,"man","white"
2114,"instructor",0,0,1,0,0,0,0,0,NA,"some","anxiety",NA,"woman","asian"
2132,"tenuretrack",0,0,1,0,1,0,0,0,NA,"none","anxiety",NA,"man","asian"
2134,"tenured",0,0,1,0,0,0,0,0,NA,"none","anxiety",NA,"man","white"
214,"tenuretrack",0,1,1,0,0,0,0,1,"1","none","anxiety","23-49","man","white"
2142,"instructor",0,0,1,1,0,1,0,0,"1","some","anxiety","23-49","woman","white"
2144,"tenuretrack",0,1,1,0,0,0,0,0,NA,"some","anxiety",NA,"woman","white"
215,"tenuretrack",0,1,1,0,0,0,NA,0,"3","none","anxiety","23-49","man",NA
2159,"instructor",0,1,1,1,1,1,0,0,"2","some","anxiety","23-49","man","peer"
2163,"tenured",0,1,1,0,0,0,0,0,"2","none","anxiety","50+","woman","white"
217,"tenuretrack",NA,0,1,0,1,0,0,0,"3","all","anxiety","23-49","woman","white"
219,"instructor",0,0,1,0,0,1,0,0,"3","none","anxiety","23-49","woman","peer"
220,"instructor",0,0,1,0,1,0,0,0,"3","some","anxiety","23-49","woman","white"
224,"tenuretrack",1,0,1,0,0,0,0,0,"1","some","anxiety","23-49","man","asian"
225,"tenuretrack",0,0,1,0,0,0,0,0,"2","none","anxiety","23-49","woman","asian"
228,"tenuretrack",1,1,1,0,0,0,0,0,"3","none","anxiety","23-49","woman","white"
230,"instructor",0,1,1,1,1,0,1,0,"2","some","anxiety","50+","woman","white"
235,"tenured",0,1,1,0,0,0,0,0,"2","none","anxiety","50+","man","white"
239,"tenured",1,1,1,0,0,1,0,0,"3","none","anxiety","23-49","woman","white"
242,"instructor",0,0,1,1,1,0,0,1,"1","none","anxiety","23-49","man","asian"
246,"tenured",0,0,1,0,0,0,0,0,"1","none","anxiety","50+","man","white"
252,"tenured",0,0,1,0,0,0,0,0,"1","some","anxiety","23-49","man","white"
255,"instructor",0,0,1,1,1,0,0,0,"1","none","anxiety","23-49","man","asian"
262,"tenured",0,0,1,1,1,0,0,0,"1","all","anxiety","23-49","man","white"
27,"tenured",0,1,1,0,0,0,0,0,"4","none","anxiety","23-49","man","white"
271,"instructor",0,1,1,0,0,0,0,0,"1","none","anxiety","50+","woman","white"
277,"tenuretrack",0,NA,1,1,1,0,0,NA,"2","none","anxiety","23-49","man","asian"
28,"tenured",0,0,1,0,1,0,0,1,"1","none","anxiety","23-49","man","peer"
280,"tenuretrack",1,0,1,1,0,0,0,0,"2","none","anxiety","23-49","man",NA
281,"instructor",0,0,1,0,0,0,0,0,"1","none","anxiety","23-49","man","white"
290,"tenured",0,0,1,0,0,0,0,1,"2","some","anxiety","23-49","woman","white"
291,"tenuretrack",1,1,1,0,1,1,1,0,"3","none","anxiety","23-49","man","peer"
298,"tenured",0,1,1,0,1,0,0,0,"2","none","anxiety","50+","man","white"
300,"tenured",1,0,1,0,0,0,0,0,"3","none","anxiety","50+","man","white"
302,"tenured",0,NA,1,0,1,1,0,0,"3","none","anxiety","50+","woman","white"
303,"tenured",0,1,1,0,0,1,1,0,"3","some","anxiety","50+","man","peer"
307,"instructor",0,1,1,0,1,1,0,0,"2","all","anxiety","23-49","man","white"
309,"instructor",0,1,1,0,0,0,0,0,"2","none","anxiety","23-49","woman","asian"
31,"tenured",0,0,1,1,0,1,1,0,"2","some","anxiety","23-49","woman",NA
315,"tenuretrack",0,1,1,0,0,0,1,0,"4","none","anxiety","23-49","woman","peer"
317,"instructor",0,1,1,1,1,0,0,0,"2","some","anxiety","23-49","woman","white"
319,"instructor",0,0,1,0,0,0,0,0,"2","none","anxiety","23-49","woman","peer"
324,"instructor",0,1,1,0,0,1,1,0,"4","none","anxiety","50+","woman","white"
328,"instructor",0,1,1,1,0,0,0,0,"1","some","anxiety","23-49","woman",NA
33,"tenuretrack",0,1,1,0,1,0,0,0,"2","some","anxiety","23-49","man","white"
332,"instructor",1,1,1,0,0,0,1,0,"3","all","anxiety","23-49",NA,"white"
333,"tenured",0,1,1,0,0,0,0,0,"2","none","anxiety","50+","woman","white"
334,"tenured",0,1,1,0,1,0,0,0,"2","some","anxiety","23-49",NA,"white"
335,"instructor",0,1,1,0,1,0,0,0,"2","none","anxiety","23-49","man","white"
336,"instructor",0,0,1,0,0,0,0,0,"2","none","anxiety",NA,"woman","white"
340,"instructor",1,0,1,1,1,0,0,0,"1","some","anxiety","23-49","woman","white"
346,"instructor",0,1,1,0,0,1,0,0,"2","some","anxiety","23-49","woman","white"
354,"instructor",0,1,1,1,1,1,0,1,"1","none","anxiety","23-49","man","white"
362,"instructor",0,0,1,1,1,1,0,0,"3","all","anxiety","23-49","woman","asian"
364,"instructor",0,0,1,0,0,1,0,0,"4","none","anxiety","50+","woman",NA
365,"tenured",0,0,1,0,1,0,0,0,"3","none","anxiety","50+","woman","white"
367,"instructor",0,0,1,0,0,1,0,1,"2","none","anxiety","23-49","man","white"
374,"tenuretrack",0,0,1,0,1,0,0,0,"3","none","anxiety","23-49","woman","white"
375,"tenured",0,1,1,1,0,0,0,0,"3","some","anxiety","50+","man","asian"
380,"instructor",0,0,1,0,0,0,0,0,"2","some","anxiety","23-49","woman","white"
381,"tenured",0,0,1,0,0,0,1,0,"4","none","anxiety","23-49","woman","white"
384,"tenured",0,0,1,0,0,0,0,0,"3","some","anxiety","50+","woman","white"
394,"instructor",0,1,1,0,0,1,0,0,"2","none","anxiety","50+","man","white"
396,"tenured",0,1,1,0,0,0,0,0,"2","all","anxiety","23-49","man","white"
398,"tenuretrack",NA,1,1,0,0,0,0,0,"2","none","anxiety","23-49","woman","white"
4,"tenured",0,0,1,1,0,0,0,0,"1","none","anxiety","23-49","man","white"
400,"tenured",0,0,1,0,0,0,0,0,"3","none","anxiety","50+","man","white"
402,"instructor",NA,1,1,1,0,0,0,0,"3","some","anxiety","23-49","woman","white"
404,"instructor",0,1,1,0,1,0,0,1,"3","some","anxiety","50+","man","white"
41,"tenuretrack",0,1,1,1,1,0,0,0,"2","none","anxiety","23-49","man","white"
414,"instructor",0,0,1,0,1,0,0,0,"1","none","anxiety","50+","man","white"
416,"tenuretrack",0,1,1,0,1,1,0,1,"1","all","anxiety","23-49","man","white"
418,"instructor",0,1,1,0,0,1,0,0,"2","none","anxiety","23-49","woman","white"
419,"tenured",0,1,1,0,1,1,0,0,"2","none","anxiety","23-49","woman","white"
420,"tenured",0,1,1,0,0,0,0,0,"4","none","anxiety","23-49","man","asian"
421,"tenured",0,0,1,1,1,0,0,0,"3","none","anxiety","23-49","woman","white"
429,"instructor",0,1,1,0,0,0,0,1,"3","some","anxiety","23-49","woman","white"
430,"tenured",0,0,1,0,0,0,0,0,"2","none","anxiety","23-49","woman","white"
432,"tenured",0,0,1,0,0,1,0,0,"1","some","anxiety","50+","man","white"
433,"instructor",0,1,1,1,1,0,0,0,"2","some","anxiety","23-49","woman","white"
436,"tenured",0,1,1,0,0,0,0,0,"3","some","anxiety","50+","woman","white"
438,"instructor",0,0,1,0,1,1,0,0,"2","some","anxiety","50+","woman","white"
439,"instructor",0,1,1,0,0,0,0,1,"1","all","anxiety","23-49","man","white"
440,"instructor",1,1,1,0,0,0,0,0,"4","some","anxiety","23-49","woman","white"
444,"tenured",0,0,1,0,1,0,0,0,"1","none","anxiety","23-49","woman","white"
445,"instructor",0,0,1,0,0,0,1,0,"3","some","anxiety","23-49","woman","white"
449,"tenuretrack",NA,NA,1,0,1,0,0,0,"1","none","anxiety","23-49",NA,NA
46,"tenured",0,0,1,0,0,0,0,0,"1","none","anxiety","23-49","man","asian"
469,"tenured",0,NA,1,0,1,0,0,0,NA,"none","anxiety",NA,"man","white"
47,"tenuretrack",0,0,1,0,0,0,0,0,"3","some","anxiety","23-49","woman","white"
474,"tenuretrack",0,1,1,0,0,0,0,0,NA,"none","anxiety",NA,"woman","white"
477,"tenured",0,NA,1,0,0,NA,0,0,NA,"none","anxiety",NA,"man","white"
488,"tenuretrack",0,1,1,0,0,1,1,0,NA,"none","anxiety",NA,"woman","white"
49,"tenured",0,1,1,0,0,0,0,0,"3","none","anxiety","23-49","woman","white"
495,"instructor",0,0,1,0,1,0,0,0,"2","some","anxiety","23-49","woman","peer"
497,"instructor",0,0,1,0,0,0,0,0,"1","all","anxiety","23-49","man","white"
5,"instructor",0,0,1,0,0,0,0,0,"4","none","anxiety","23-49","woman","white"
501,"tenured",0,1,1,0,0,0,0,0,"3","none","anxiety","23-49","man","white"
506,"tenured",0,1,1,0,0,0,0,0,"4","none","anxiety","50+","woman","white"
507,"tenured",0,0,1,0,1,0,0,0,"2","none","anxiety","50+","woman","asian"
508,"instructor",0,1,1,0,0,0,0,0,"2","some","anxiety","23-49","man","white"
514,"tenuretrack",0,0,1,0,0,0,0,0,"1","none","anxiety","23-49","man","asian"
516,"tenuretrack",0,0,1,0,0,1,0,0,"3","some","anxiety","23-49","woman","white"
518,"tenured",0,1,1,1,1,0,0,0,"2","none","anxiety","50+","woman","white"
522,"tenured",0,1,1,0,0,0,0,0,"1","none","anxiety","50+","man","white"
53,"instructor",0,1,1,1,0,0,1,0,"3","none","anxiety","23-49","woman","peer"
530,"instructor",0,1,1,0,0,0,0,0,"2","some","anxiety","50+","man","white"
533,"tenured",0,1,1,0,0,1,0,1,"3","none","anxiety","50+","man","white"
536,"instructor",NA,0,1,0,1,1,0,0,"3","none","anxiety","50+","woman","white"
537,"tenuretrack",1,1,1,0,0,0,NA,0,"3","some","anxiety","23-49",NA,"white"
542,"instructor",0,1,1,0,0,0,0,0,"4","none","anxiety","23-49","woman","peer"
543,"tenured",0,1,1,0,1,0,0,0,"1","none","anxiety","50+","man",NA
544,"tenuretrack",0,1,1,0,0,0,0,0,"1","none","anxiety","23-49","woman","white"
548,"tenured",0,0,1,0,0,0,0,0,"2","none","anxiety","23-49","woman","white"
552,"instructor",0,0,1,0,0,0,0,0,"2","none","anxiety","23-49","woman","white"
553,"tenured",1,1,1,0,1,1,0,0,"3","some","anxiety","23-49",NA,"asian"
557,"tenured",0,0,1,0,0,0,0,0,"1","none","anxiety","23-49","man","white"
561,"tenuretrack",0,0,1,0,1,0,0,0,"1","none","anxiety","23-49","man","white"
562,"tenured",0,1,1,0,0,0,0,0,"3","some","anxiety","23-49","man","white"
566,"tenuretrack",0,1,1,0,0,0,0,0,"3","none","anxiety","23-49","man","white"
568,"tenured",0,0,1,0,0,0,0,0,"1","none","anxiety","50+","man","white"
570,"tenured",0,1,1,1,1,0,0,0,"3","none","anxiety","23-49","woman","white"
571,"tenuretrack",0,1,1,1,0,0,0,0,"3","none","anxiety","23-49","woman","white"
575,"tenured",0,1,1,0,0,0,0,0,"1","none","anxiety","23-49","man","white"
577,"instructor",0,1,1,1,1,0,0,0,"2","none","anxiety","50+","woman","white"
582,"instructor",0,1,1,0,0,0,0,0,"2","some","anxiety","23-49","man","white"
585,"tenured",0,1,1,0,0,0,0,0,"3","some","anxiety","23-49","man","white"
59,"instructor",0,0,1,1,1,0,0,0,"2","all","anxiety","50+","man","white"
591,"tenuretrack",0,1,1,0,0,0,0,0,"2","none","anxiety","23-49","man","white"
595,"instructor",0,1,1,1,1,0,0,0,"3","some","anxiety","50+","woman","white"
596,"instructor",0,1,1,0,1,0,0,0,"2","none","anxiety","50+","woman","white"
599,"tenuretrack",0,1,1,0,0,1,0,0,"2","none","anxiety","23-49","woman","peer"
601,"instructor",0,1,1,0,0,0,0,0,"2","none","anxiety","23-49","woman","white"
603,"tenuretrack",0,0,1,0,0,0,0,0,"3","some","anxiety","23-49","woman","white"
605,"tenured",0,0,1,0,0,0,0,0,"2","none","anxiety","23-49","woman","white"
606,"tenured",0,1,1,0,0,0,0,0,"3","none","anxiety","50+","man","asian"
608,"instructor",0,0,1,0,1,0,0,0,"2","none","anxiety","23-49","woman","white"
61,"tenuretrack",0,1,1,0,0,0,0,0,"4","none","anxiety","23-49","man","white"
613,"tenuretrack",0,0,1,0,0,0,0,0,"1","none","anxiety","23-49","man","white"
616,"tenured",0,0,1,0,0,0,0,0,"2","none","anxiety","23-49","man","white"
618,"tenured",0,1,1,0,0,0,0,0,"3","none","anxiety","50+","woman","white"
619,"instructor",0,1,1,0,0,0,0,0,"2","none","anxiety","23-49","man","white"
622,"tenured",0,1,1,1,0,0,0,0,"3","none","anxiety","50+","woman","white"
626,"tenured",0,0,1,0,0,0,0,0,"4","some","anxiety","23-49","woman","white"
63,"tenured",0,0,1,0,0,1,0,0,"3","none","anxiety","23-49","man","white"
635,"tenured",1,1,1,1,1,0,0,0,"2","none","anxiety","50+","woman","white"
638,"tenured",0,1,1,0,1,0,0,0,"3","none","anxiety","23-49","man","white"
643,"instructor",0,0,1,0,0,0,0,1,"2","some","anxiety","50+","man","white"
645,"instructor",0,1,1,0,1,0,0,0,"1","none","anxiety","23-49","man","white"
65,"tenuretrack",0,1,1,1,1,0,0,0,"3","none","anxiety","50+","woman","peer"
651,"tenured",0,1,1,0,0,0,0,0,"2","none","anxiety","23-49","woman","asian"
652,"tenuretrack",0,0,1,0,0,1,0,0,"3","none","anxiety","23-49","man","white"
653,"instructor",0,0,1,0,0,0,1,0,"2","some","anxiety","23-49","woman","white"
656,"tenured",0,1,1,0,0,0,0,0,"1","none","anxiety","23-49","man","asian"
659,"tenuretrack",0,0,1,0,0,0,0,0,"1","none","anxiety","23-49","woman","white"
66,"tenured",0,0,1,1,1,0,0,0,"2","all","anxiety","50+","man","white"
662,"instructor",1,1,1,0,0,1,0,0,"3","none","anxiety","23-49","woman","white"
663,"tenuretrack",0,0,1,0,0,0,0,0,"2","none","anxiety","23-49","man","white"
665,"tenured",0,0,1,0,0,0,0,0,"2","some","anxiety","23-49","woman","white"
668,"tenured",0,0,1,0,0,0,0,0,"1","none","anxiety","23-49","man","white"
674,"tenuretrack",0,0,1,0,0,0,0,0,"1","none","anxiety","23-49","man","asian"
676,"tenured",0,1,1,0,1,0,0,0,"3","none","anxiety","50+","man","white"
677,"tenuretrack",0,1,1,0,0,0,0,0,"1","none","anxiety","23-49","man","white"
678,"instructor",0,0,1,0,1,0,0,0,"3","none","anxiety","23-49","woman","white"
679,"tenured",0,0,1,0,0,0,0,0,"1","none","anxiety","50+","man","white"
68,"tenured",0,1,1,0,0,0,0,0,"3","some","anxiety","23-49","man","white"
685,"instructor",0,1,1,0,0,0,0,0,"2","some","anxiety","50+","woman","white"
686,"tenuretrack",0,0,1,0,1,0,1,1,"4","none","anxiety","23-49","woman","white"
690,"tenuretrack",0,1,1,0,0,0,0,0,"2","none","anxiety","23-49","woman","white"
695,"instructor",0,1,1,0,0,0,0,0,"3","none","anxiety","23-49","woman","white"
700,"tenured",0,1,1,0,1,0,0,0,"2","none","anxiety","23-49","man","white"
701,"tenured",0,0,1,0,0,0,0,0,"3","none","anxiety","50+","man","white"
705,"tenured",0,0,1,1,1,1,0,0,"3","some","anxiety","23-49","woman","white"
707,"tenured",0,1,1,1,0,1,1,1,"3","all","anxiety","50+","man","white"
709,"tenuretrack",1,1,1,1,0,0,1,1,"2","some","anxiety","23-49","woman","white"
71,"tenured",0,0,1,0,0,0,0,0,"1","some","anxiety","23-49","woman","peer"
712,"instructor",0,1,1,0,0,0,0,0,"2","none","anxiety","23-49","woman","white"
715,"instructor",0,1,1,1,1,1,0,1,"1","none","anxiety","23-49","woman","white"
719,"tenured",0,1,1,1,0,0,1,0,"2","some","anxiety","23-49","woman","white"
724,"tenuretrack",0,0,1,0,0,0,0,0,"1","none","anxiety","23-49","woman","asian"
726,"tenuretrack",0,1,1,0,0,0,0,0,"2","none","anxiety","23-49","woman","white"
730,"instructor",0,1,1,0,0,0,0,0,"3","some","anxiety","23-49","woman",NA
738,"tenured",0,0,1,0,0,0,0,0,"2","none","anxiety","23-49","man","asian"
74,"tenuretrack",0,1,1,0,1,0,0,0,"2","none","anxiety","23-49","man","white"
744,"instructor",0,1,1,0,1,0,0,0,"3","some","anxiety","23-49","woman","white"
747,"tenured",0,1,1,0,0,0,0,0,"4","none","anxiety","23-49","woman","white"
756,"tenuretrack",0,1,1,0,0,0,0,0,"3","none","anxiety","23-49","woman","white"
76,"tenured",0,1,1,0,0,0,0,0,"3","none","anxiety","50+","woman","white"
762,"tenuretrack",0,0,1,0,0,0,0,0,"3","none","anxiety","23-49","man","white"
777,"instructor",1,1,1,1,1,1,1,0,"4","some","anxiety","23-49","man","white"
778,"instructor",0,0,1,0,0,0,0,0,"2","none","anxiety","23-49","man","white"
779,"tenuretrack",0,1,1,0,0,0,0,0,"3","none","anxiety","23-49","woman","white"
782,"tenuretrack",0,0,1,0,1,0,0,0,"3","none","anxiety","23-49","man","white"
788,"instructor",0,0,1,0,1,0,0,0,"1","none","anxiety","50+","man","white"
789,"tenured",1,1,1,0,1,0,0,0,"3","none","anxiety","50+","man","white"
791,"tenured",0,1,1,0,0,1,0,0,"3","none","anxiety","23-49","man","peer"
793,"instructor",0,1,1,0,0,0,0,0,"1","all","anxiety","23-49","woman",NA
80,"tenuretrack",0,1,1,0,0,0,1,0,"3","none","anxiety","23-49","woman","white"
802,"instructor",0,0,1,1,0,1,0,0,"2","some","anxiety","23-49","woman","white"
815,"tenured",0,1,1,0,1,1,0,0,"1","all","anxiety","23-49","man","white"
820,"instructor",0,1,1,0,0,1,1,0,"3","some","anxiety","23-49","man","asian"
821,"instructor",0,0,1,0,0,0,0,0,"3","none","anxiety","50+","man","white"
825,"tenured",0,0,1,1,1,0,0,0,"4","none","anxiety","23-49","woman","white"
829,"tenured",0,0,1,0,0,1,0,0,"2","none","anxiety","50+","woman","white"
834,"tenuretrack",0,1,1,0,0,0,0,0,"3","none","anxiety","23-49","man","white"
838,"instructor",1,0,1,1,1,0,0,0,"2","some","anxiety","23-49","man","white"
842,"tenuretrack",0,1,1,0,0,0,0,0,"3","none","anxiety","23-49","woman","white"
85,"instructor",1,1,1,0,1,0,0,0,"3","none","anxiety","23-49","man","white"
850,"instructor",0,0,1,0,0,0,0,0,"4","none","anxiety","23-49","man","white"
851,"tenured",0,1,1,0,0,0,0,0,"2","none","anxiety","23-49","man","peer"
856,"tenuretrack",0,0,1,1,1,0,0,0,"3","none","anxiety","23-49","man","asian"
863,"tenured",0,0,1,1,1,0,0,0,"2","none","anxiety","50+","woman",NA
864,"tenuretrack",0,1,1,0,0,1,0,0,"1","none","anxiety","23-49","man","white"
87,"tenured",0,0,1,0,0,0,0,0,"1","some","anxiety","50+","man","white"
870,"tenured",0,1,1,0,0,1,1,0,"4","none","anxiety","50+","woman","white"
874,"tenured",0,1,1,0,1,0,0,0,"2","none","anxiety","50+","man","white"
879,"instructor",0,1,1,0,0,0,0,1,"1","some","anxiety","23-49","woman","white"
88,"tenuretrack",0,0,1,0,0,0,0,0,"1","none","anxiety","23-49","man",NA
880,"tenured",0,0,1,1,1,0,0,0,"1","none","anxiety","50+","man",NA
883,"tenured",0,0,1,0,0,0,0,0,"1","none","anxiety","50+","man","white"
887,"tenuretrack",0,1,1,1,1,0,0,1,"4","none","anxiety","23-49","woman","white"
890,"tenuretrack",0,0,1,0,0,0,0,0,"1","some","anxiety","23-49","woman","white"
892,"tenuretrack",0,1,1,1,0,1,0,1,"3","all","anxiety","23-49","man","white"
899,"instructor",0,NA,1,0,0,0,0,0,"1","some","anxiety","23-49","woman","white"
9,"instructor",0,1,1,0,0,1,0,0,"3","none","anxiety","23-49","woman","white"
90,"instructor",0,0,1,0,0,0,0,1,"3","none","anxiety","23-49","woman","white"
900,"instructor",0,0,1,0,1,0,0,1,"1","none","anxiety","50+","man","white"
901,"instructor",0,1,1,1,0,0,0,0,"2","some","anxiety","23-49","woman","white"
904,"instructor",0,1,1,0,0,1,0,0,"4","some","anxiety","23-49","man","white"
905,"instructor",0,0,1,0,0,0,0,0,"3","none","anxiety","23-49","man","white"
910,"instructor",0,NA,1,0,1,1,0,0,"2","none","anxiety","23-49","woman","white"
914,"tenured",0,1,1,1,1,0,0,0,"4","none","anxiety","50+","woman","white"
918,"instructor",0,1,1,0,0,0,0,0,"2","none","anxiety","50+","woman","white"
921,"tenured",0,0,1,1,0,0,0,0,"1","some","anxiety","50+","man","white"
93,"tenuretrack",1,1,1,0,0,0,1,1,"3","some","anxiety","23-49","woman","white"
937,"tenured",0,0,1,0,1,0,0,0,"1","none","anxiety","50+","man","white"
940,"tenured",0,0,1,0,0,0,0,0,"1","none","anxiety","23-49","man","white"
943,"tenured",1,1,1,0,0,0,0,0,"3","none","anxiety","50+","man","white"
950,"instructor",0,0,1,0,0,1,1,0,"3","all","anxiety","23-49","woman","white"
951,"tenuretrack",0,1,1,0,1,0,0,0,"2","some","anxiety","23-49","woman","white"
952,"tenured",0,1,1,0,0,0,0,0,"3","some","anxiety","23-49","woman","white"
957,"tenured",0,1,1,0,1,0,0,0,"4","none","anxiety","23-49","woman","white"
958,"tenured",0,0,1,0,0,0,0,0,"1","some","anxiety","50+","woman","white"
962,"tenured",1,1,1,0,0,0,1,0,"4","none","anxiety","50+","woman","white"
966,"tenured",0,0,1,0,0,0,0,0,"1","none","anxiety","23-49","woman","white"
973,"tenured",0,NA,1,1,1,0,0,0,"1","none","anxiety","23-49","man",NA
980,"tenuretrack",0,1,1,0,0,0,0,0,"1","some","anxiety","23-49","man","white"
982,"tenured",0,1,1,0,1,0,0,1,"1","some","anxiety","23-49","man","white"
985,"instructor",0,1,1,0,0,0,0,0,"3","some","anxiety","23-49","woman","white"
99,"tenuretrack",0,1,1,1,0,0,0,0,"3","all","anxiety","23-49","woman","asian"
992,"tenured",0,0,1,0,0,0,0,0,"2","none","anxiety","50+","woman","white"
1,"tenured",0,0,0,1,0,0,0,0,"1","some","ses","23-49","man","white"
1000,"instructor",0,0,0,1,1,0,0,1,"1","all","ses","23-49","man","peer"
1001,"tenuretrack",0,0,0,1,1,0,0,0,"2","none","ses","23-49","man","asian"
1019,"tenured",0,1,1,1,1,0,0,0,"1","none","ses","23-49","man","white"
1020,"tenured",0,0,0,1,0,0,0,0,"1","some","ses","50+","woman","white"
1024,"instructor",0,0,NA,1,1,0,0,0,"1","none","ses","23-49","man","white"
1027,"tenured",0,0,0,1,1,1,0,0,"3","some","ses","23-49","man","white"
1035,"instructor",0,1,1,1,1,0,0,1,"1","some","ses","23-49","woman","white"
1036,"instructor",0,0,0,1,1,0,0,0,"1","none","ses","50+","woman","white"
1037,"tenured",0,0,0,1,1,0,1,0,"1","all","ses","50+","woman","white"
1047,"tenuretrack",0,1,1,1,0,1,0,1,"2","some","ses","23-49","woman","white"
1048,"tenured",1,1,1,1,1,0,0,0,"2","some","ses","23-49","woman","white"
1051,"tenured",0,0,1,1,1,0,0,0,"1","some","ses","50+","man","white"
1052,"tenuretrack",0,0,0,1,1,0,1,0,"1","all","ses","23-49","man","white"
1056,"tenuretrack",0,1,1,1,0,0,1,0,"3","none","ses","23-49","man","white"
1061,"instructor",0,1,1,1,1,1,1,0,"1","some","ses","23-49","man","white"
1083,"instructor",0,1,1,1,1,1,0,0,"1","some","ses","50+","woman","peer"
1085,"instructor",0,0,0,1,0,0,0,0,"2","none","ses","50+","woman","white"
1087,"instructor",0,0,0,1,1,0,0,0,"2","some","ses","23-49","woman","white"
109,"tenured",0,0,0,1,1,0,0,0,"2","none","ses","50+","man","white"
1092,"tenuretrack",0,1,1,1,1,1,0,0,"3","none","ses","23-49","woman",NA
11,"tenured",0,0,1,1,0,0,0,0,"1","none","ses","50+","man","peer"
1107,"tenured",0,0,0,1,1,0,0,0,NA,"some","ses",NA,"man","white"
111,"tenured",0,NA,NA,1,0,0,0,0,"3","none","ses","50+","man","asian"
1112,"tenured",0,0,0,1,1,0,0,0,NA,"all","ses",NA,"woman","peer"
1113,"tenured",0,0,0,1,0,0,0,0,NA,"none","ses",NA,"man","white"
1147,"tenured",0,0,0,1,0,0,0,0,"2","some","ses","23-49","woman","white"
1154,"tenured",0,0,0,1,1,0,0,1,"1","none","ses","50+","man","white"
1156,"tenured",0,0,0,1,1,1,0,0,"3","all","ses","50+","man","white"
1161,"tenured",0,0,0,1,0,1,0,0,"1","none","ses","50+","man","white"
1169,"tenuretrack",0,0,NA,1,1,1,NA,0,"3","some","ses","23-49","man",NA
